RXO2	RT2	AC2	CNL2	DEN2	CAL2	GR2	相对重心	变差方差根	平均中位数	平均斜率	标签
0.228143769	0.222179711	0.336682903	0.251568693	0.778555925	0.098928115	0.337281155	0.506182262	0.041673986	0.341394737	0.011368421	3
0.379396794	0.393	0.319635265	0.17434402	0.387756844	0.097825648	0.072275216	0.518345743	0.009199128	0.066519608	0.002326154	3
0.387627934	0.387627934	0.329372066	0.122566116	0.435689752	0.072914711	0.068829421	0.531898657	0.013564679	0.06395	0.010057143	3
0.54817833	0.575499166	0.200315831	0.092638335	0.449281675	0.015319168	0.073499166	0.504693598	0.013462454	0.069583318	-0.001187268	3
0.259335503	0.231549004	0.410986984	0.137952016	0.661823507	0.337816999	0.144348519	0.540051388	0.029595767	0.177713031	0.049191572	3
0.382261437	0.392850607	0.30682166	0.172506072	0.380792713	0.081626518	0.072775911	0.51885192	0.009362173	0.066423638	0.002614892	3
0.390596595	0.399693807	0.342434986	0.142064397	0.401049841	0.193676782	0.061645201	0.517745343	0.010188958	0.065670873	0.002908324	3
0.228758284	0.228800953	0.348156378	0.224871993	0.732090104	0.098080572	0.30143123	0.503054992	0.036467855	0.320361499	0.005513834	3
0.405839971	0.416934064	0.318192997	0.072270605	0.406348213	0.041049452	0.06945879	0.520067783	0.009753817	0.066193112	0.003308457	3
0.46486654	0.458955513	0.36413346	0.045700189	0.218355892	0.059522243	0.041	0.645814377	0.019094531	0.02945	0.023133835	3
0.398699936	0.409789826	0.338530071	0.084849968	0.363430264	0.102039665	0.052	0.521463001	0.010203233	0.065928582	0.004104331	3
0.531173709	0.544605351	0.239545986	0.082863284	0.390856412	0.032445387	0.072388653	0.490055804	0.01166514	0.068587207	-0.005799076	3
0.470673519	0.461016876	0.361343357	0.035669838	0.205636086	0.070181957	0.036474686	0.645814377	0.019094531	0.02945	0.023133835	3
0.386256042	0.402	0.349890483	0.156549093	0.393877644	0.150499246	0.061085347	0.518345743	0.009199128	0.066519608	0.002326154	3
0.26881132	0.247863002	0.348963905	0.200568499	0.690170632	0.332465135	0.220963905	0.510576426	0.0221671	0.221568966	0.008055172	3
0.404749163	0.413656773	0.345841553	0.100528006	0.34790761	0.10181522	0.058561035	0.518345743	0.009199128	0.066519608	0.002326154	3
0.511314582	0.516745691	0.267063512	0.056590149	0.377212055	0.044600648	0.044480622	0.570687775	0.015993497	0.047689657	0.008815832	3
0.38708771	0.402	0.346286589	0.151836308	0.399976542	0.161865374	0.06136257	0.518345743	0.009199128	0.066519608	0.002326154	3
0.231560813	0.227204265	0.334356548	0.248713096	0.78921726	0.099	0.338	0.505491281	0.033630657	0.338589668	0.010903299	3
0.401903408	0.40754119	0.321038361	0.146024148	0.427850835	0.192676142	0.072686077	0.518264015	0.009333865	0.066404077	0.0024054	3
0.255244873	0.262728573	0.316755127	0.218619413	0.787478389	0.099	0.309641392	0.500479392	0.020007632	0.306291999	0.002155039	3
0.397260695	0.405968869	0.324739305	0.143968869	0.427968869	0.200124522	0.067583652	0.518345743	0.009199128	0.066519608	0.002326154	3
0.396433697	0.405614441	0.325566303	0.143614441	0.427614441	0.201542234	0.06663851	0.518345743	0.009199128	0.066519608	0.002326154	3
0.234770858	0.236666684	0.336499974	0.239187503	0.800437542	0.099	0.327437542	0.501991375	0.016347413	0.318112231	0.005728084	3
0.296805143	0.285653028	0.310077143	0.168316914	0.599269829	0.032826514	0.309554513	0.490180207	0.026762696	0.319735635	-0.008539027	3
0.546016107	0.580876576	0.275702281	0.122784564	0.609335034	0.084723489	0.357942752	0.458354029	0.07661662	0.368508286	-0.115376057	3
0.382177455	0.398101403	0.35164509	0.190707112	0.435442284	0.166557716	0.073695791	0.518345743	0.009199128	0.066519608	0.002326154	3
0.411879452	0.414879452	0.356074703	0.112252968	0.298166392	0.122140914	0.066962648	0.518851966	0.009362188	0.066423629	0.002614919	3
0.230629531	0.237793551	0.341370469	0.230767245	0.777248636	0.099	0.302608437	0.498510295	0.024774435	0.290898188	-0.002498233	3
0.228472464	0.234736232	0.334175845	0.210769083	0.779681161	0.099695974	0.292065702	0.499372675	0.022686781	0.297640011	-0.000460301	3
0.388044765	0.387226859	0.337543247	0.097549318	0.4251434	0.069092565	0.063229894	0.531898657	0.013564679	0.06395	0.010057143	3
0.380133528	0.392480117	0.304079532	0.166227291	0.376519883	0.082400585	0.068693177	0.518345743	0.009199128	0.066519608	0.002326154	3
0.383095059	0.392374252	0.309441615	0.167742518	0.386508978	0.08043563	0.072061378	0.520465921	0.009882062	0.066117626	0.003535567	3
0.411999028	0.414748786	0.356250243	0.114000972	0.30726093	0.114241499	0.066749757	0.518345743	0.009199128	0.066519608	0.002326154	3
0.228367787	0.232212373	0.34318144	0.23835232	0.78958016	0.099	0.31658016	0.500276579	0.020498602	0.30470647	0.001675763	3
0.383997829	0.391858384	0.31227889	0.162583837	0.392699396	0.079145959	0.071287576	0.5222138	0.010445074	0.065786231	0.00453261	3
0.398058224	0.396757237	0.340504934	0.162242763	0.376058224	0.150767106	0.074601974	0.516111335	0.012882811	0.063361016	0.004492716	3
0.425519405	0.46456152	0.350556563	0.102598678	0.298721719	0.104040463	0.078677951	0.37125217	0.028476759	0.055996465	-0.027025362	3
0.29955157	0.345083233	0.26235816	0.168284881	0.58701699	0.059698129	0.379715119	0.502016917	0.015096806	0.378064184	0.006778764	3
0.397358928	0.395669443	0.342447423	0.163330557	0.375358928	0.153564289	0.075378969	0.515848365	0.013316349	0.062989277	0.004747702	3
0.407663062	0.411891292	0.356554354	0.120565168	0.336543541	0.075076268	0.059315311	0.518345743	0.009199128	0.066519608	0.002326154	3
0.398494513	0.39743591	0.339293019	0.16156409	0.376494513	0.149021947	0.074117207	0.516275402	0.012612328	0.063592944	0.004333631	3
0.4331608	0.4491608	0.3868392	0.104811601	0.2782588	0.0978392	0.1033216	0.505023548	0.027441363	0.0945	0.003375824	3
0.395770421	0.392220503	0.356806725	0.145513614	0.359084362	0.212072608	0.060495462	0.515799723	0.013396541	0.062920517	0.004794867	3
0.400796246	0.401016382	0.332899317	0.157983618	0.378796246	0.139815016	0.071559727	0.51714097	0.011185338	0.064816523	0.003494346	3
0.286932929	0.26608093	0.369156922	0.206959694	0.713529233	0.40623355	0.217681536	0.496919727	0.025961164	0.210256499	0.002361429	3
0.388899246	0.401942426	0.338201509	0.141734068	0.414316657	0.187683343	0.062172722	0.518345743	0.009199128	0.066519608	0.002326154	3
0.228919705	0.237339341	0.33205353	0.203919705	0.771687559	0.099883927	0.280009012	0.49821496	0.025489385	0.288589344	-0.003196156	3
0.422355963	0.468239841	0.336966055	0.097920053	0.307610092	0.105171952	0.069815989	0.32840609	0.027973942	0.04220047	-0.036950225	3
0.292067526	0.300108255	0.279402999	0.198959271	0.802452306	0.099040729	0.319004289	0.503408718	0.012916299	0.329192598	0.00907748	3
0.229129535	0.236274074	0.342870465	0.231507502	0.776625261	0.099	0.302179867	0.498390304	0.025064912	0.289960129	-0.002781792	3
0.393221947	0.404110974	0.330259764	0.142407316	0.423147552	0.199258526	0.064110974	0.518345743	0.009199128	0.066519608	0.002326154	3
0.385680783	0.400103305	0.344638434	0.165182865	0.424431824	0.177568176	0.067690086	0.518345743	0.009199128	0.066519608	0.002326154	3
0.422021658	0.465619121	0.337956683	0.098565347	0.305021658	0.107663181	0.069706498	0.338725679	0.02695389	0.04352175	-0.034816305	3
0.388458079	0.387474848	0.338865854	0.095234755	0.42092759	0.068100609	0.061659298	0.531898657	0.013564679	0.06395	0.010057143	3
0.231522492	0.236261246	0.333159169	0.217885814	0.78730623	0.099526528	0.303249137	0.500416392	0.020160142	0.305799487	0.002006162	3
0.383212413	0.392307193	0.309810441	0.167071925	0.38731369	0.080267981	0.071960789	0.520693133	0.00995525	0.066074547	0.003665176	3
0.496260769	0.498780269	0.224525363	0.126338516	0.633501912	0.056291868	0.380332654	0.478204451	0.064017466	0.376796611	-0.061616308	3
0.420007476	0.361383552	0.138789533	0.130797009	0.664180562	0.007992524	0.325174215	0.492612268	0.039742842	0.320550432	-0.002388143	3
0.255817294	0.271945539	0.321578959	0.213109507	0.663060513	0.083554753	0.341048994	0.50444034	0.030940504	0.35526457	0.009292173	3
0.384203408	0.392635094	0.340108689	0.174621124	0.388877341	0.128704943	0.076729813	0.517110734	0.011235185	0.064773781	0.003523663	3
0.394411048	0.404682872	0.3281326	0.145219896	0.427407736	0.202278448	0.065407736	0.518345743	0.009199128	0.066519608	0.002326154	3
0.394436594	0.359284865	0.188820379	0.148343622	0.716445766	0.040838973	0.303489153	0.489618347	0.027723896	0.295747299	-0.008814136	3
0.424891338	0.436027517	0.376027517	0.11550344	0.285986241	0.107979362	0.088279237	0.510007915	0.020616212	0.084031414	0.0029831	3
0.486560924	0.482775524	0.214548379	0.127031363	0.638213266	0.050749099	0.384697584	0.482074307	0.061561251	0.378412428	-0.0511358	3
0.223717551	0.230564898	0.336	0.205749549	0.768152652	0.09985649	0.28147167	0.498745993	0.029294435	0.291380238	-0.002553081	3
0.383269549	0.398928243	0.345539098	0.165167434	0.394047838	0.134030358	0.066119596	0.518345743	0.009199128	0.066519608	0.002326154	3
0.411044787	0.416	0.352741311	0.10860077	0.305450197	0.12153359	0.064555984	0.518345743	0.009199128	0.066519608	0.002326154	3
0.302679956	0.34569365	0.259178907	0.167318388	0.589280619	0.058400994	0.380681612	0.502224932	0.015865264	0.378382109	0.0072381	3
0.389218226	0.403072742	0.342418063	0.152636289	0.404515325	0.167382101	0.062430323	0.518345743	0.009199128	0.066519608	0.002326154	3
0.397761398	0.389344647	0.362337217	0.146840932	0.342935326	0.219151638	0.060053023	0.515051015	0.014630874	0.061862132	0.005520841	3
0.296071122	0.30092066	0.299066831	0.168757327	0.595012508	0.04046033	0.327464621	0.493180922	0.02335325	0.334850817	-0.00474412	3
0.37788046	0.392820691	0.333744835	0.177445986	0.396864375	0.106668979	0.075760921	0.518345743	0.009199128	0.066519608	0.002326154	3
0.432707455	0.378613146	0.140028319	0.126056638	0.668603793	0.008877371	0.363783324	0.497676932	0.040979738	0.340983596	0.00538259	3
0.37832902	0.39116451	0.310894641	0.161151568	0.379	0.074658039	0.07238817	0.518345743	0.009199128	0.066519608	0.002326154	3
0.377286576	0.391929865	0.327509053	0.169725494	0.391222476	0.095088241	0.074573153	0.518345743	0.009199128	0.066519608	0.002326154	3
0.49513586	0.488102801	0.217803814	0.125666023	0.629203909	0.052048504	0.312673746	0.466452693	0.05994954	0.3244551	-0.07804709	3
0.38736315	0.402	0.345093018	0.150275485	0.401996431	0.165629712	0.061454383	0.518345743	0.009199128	0.066519608	0.002326154	3
0.393902251	0.39671194	0.322278257	0.108941465	0.450273069	0.071014705	0.070765859	0.532201554	0.013653246	0.064315845	0.009977774	3
0.258969761	0.236051336	0.379270394	0.202913853	0.690596695	0.346918425	0.239356541	0.511151189	0.023274525	0.232339032	0.015394966	4
0.237	0.233275115	0.339087328	0.256537098	0.721174655	0.097362443	0.380672356	0.506182262	0.041673986	0.341394737	0.011368421	4
0.398030171	0.383030171	0.333405893	0.148443959	0.359819681	0.206977725	0.056902298	0.514961289	0.014778798	0.061735294	0.005607843	4
0.417305504	0.435416645	0.332	0.11411114	0.385138794	0.051555701	0.067638925	0.505023548	0.027441363	0.0945	0.003375824	4
0.245521623	0.221641217	0.385315537	0.221564869	0.711521623	0.341358783	0.264498665	0.512447863	0.025772891	0.256636438	0.031953635	4
0.264154307	0.234580797	0.410117875	0.127867552	0.653419203	0.333007286	0.142161594	0.513872386	0.013931443	0.143133333	0.013342857	4
0.368023514	0.393545084	0.26243529	0.13552157	0.477196075	0.224760785	0.060631364	0.459992449	0.031275294	0.066022727	-0.012444946	4
0.325593207	0.338348098	0.307355298	0.102193614	0.738948505	0.278051495	0.202715762	0.5047862	0.026136074	0.226076923	0.008659341	4
0.260045147	0.236961278	0.379229033	0.204609654	0.689893558	0.347083869	0.237619378	0.51106327	0.023105127	0.23069158	0.014272229	4
0.260431752	0.236431752	0.384568248	0.225136497	0.683468978	0.348	0.225468978	0.510576426	0.0221671	0.221568966	0.008055172	4
0.372068321	0.403704595	0.246477512	0.120636519	0.491499878	0.229727206	0.063750061	0.459992449	0.031275294	0.066022727	-0.012444946	4
0.396855082	0.381427541	0.328304262	0.143137705	0.363840656	0.210405902	0.053007213	0.514961289	0.014778798	0.061735294	0.005607843	4
0.377457544	0.327796104	0.134058406	0.142779882	0.666491617	0.017855596	0.392025962	0.509151924	0.043452277	0.38727739	0.022879573	4
0.259431566	0.231323674	0.400942046	0.138273737	0.665381629	0.346381629	0.157597411	0.538054129	0.02811421	0.172751338	0.046478318	4
0.4062457	0.426842854	0.350994266	0.080534296	0.616068592	0.071565725	0.27237715	0.516927543	0.03236444	0.319360101	0.023336663	4
0.454306978	0.492621334	0.301487611	0.120997541	0.624316815	0.091742576	0.335423301	0.463189169	0.062136958	0.340339542	-0.09383932	4
0.250782833	0.229222838	0.375051424	0.188851398	0.708862869	0.342542853	0.21037144	0.501040645	0.030006239	0.22193436	-0.009148566	4
0.259647035	0.235647035	0.384445399	0.224890798	0.676924335	0.347092434	0.235260532	0.510576426	0.0221671	0.221568966	0.008055172	4
0.301991507	0.287713904	0.29321815	0.168059453	0.722229475	0.32029459	0.19375637	0.502857293	0.024807284	0.206500774	0.003342088	4
0.40512732	0.414231149	0.343740427	0.101584683	0.359438807	0.076283063	0.054924595	0.518345743	0.009199128	0.066519608	0.002326154	4
0.416333466	0.424533506	0.359377875	0.124955591	0.29379996	0.12944429	0.07155571	0.515089148	0.013658422	0.073359383	0.002582745	4
0.403712018	0.387940817	0.311321541	0.172619275	0.376280046	0.244187303	0.045974376	0.514961289	0.014778798	0.061735294	0.005607843	4
0.38776906	0.435153221	0.31276906	0.127384161	0.586927453	0.071462618	0.262847518	0.49080637	0.039922377	0.274981137	-0.017827752	4
0.404289751	0.41097174	0.342074225	0.128505278	0.339010555	0.138961185	0.063448757	0.518345743	0.009199128	0.066519608	0.002326154	4
0.393065345	0.432904123	0.32671023	0.096161221	0.647322443	0.089	0.278967328	0.483293045	0.024488812	0.282891304	-0.020980237	4
0.388703023	0.416492116	0.259054535	0.124984233	0.491015767	0.211054535	0.071070302	0.459992449	0.031275294	0.066022727	-0.012444946	4
0.229726917	0.224302555	0.349313685	0.247535037	0.770719704	0.09780812	0.326018342	0.506182262	0.041673986	0.341394737	0.011368421	4
0.415299366	0.435099789	0.344668075	0.110099789	0.365397042	0.065702747	0.086535728	0.505023548	0.027441363	0.0945	0.003375824	4
0.498688532	0.515917295	0.225	0.100971685	0.409671012	0.089671012	0.200300672	0.334181637	0.089840994	0.086964286	-0.116852747	4
0.463796584	0.471268318	0.225440649	0.139177968	0.60109889	0.05859462	0.349994364	0.539317828	0.083994282	0.322518334	0.084211139	4
0.40425372	0.40730599	0.332425411	0.134350628	0.363761159	0.115955363	0.06569401	0.518345743	0.009199128	0.066519608	0.002326154	4
0.29314882	0.322429764	0.338603267	0.105	0.765421416	0.286388385	0.184322323	0.496292108	0.015757278	0.188342275	-0.001628764	4
0.457742508	0.456404872	0.34686407	0.05799854	0.213775396	0.105595128	0.036190257	0.645814377	0.019094531	0.02945	0.023133835	4
0.488844641	0.46942232	0.330533923	0.012962799	0.188739595	0.103881842	0.019037201	0.645814377	0.019094531	0.02945	0.023133835	4
0.379117261	0.400753096	0.271740713	0.1407798	0.468024765	0.228325078	0.060921826	0.46570419	0.029561165	0.065577225	-0.010569104	4
0.440819965	0.424452049	0.23658217	0.115632083	0.772812118	0.30004599	0.222651701	0.521144021	0.039365148	0.217577774	0.017972731	4
0.346597923	0.314430675	0.2807227	0.085421142	0.77158839	0.325506936	0.232387352	0.507821387	0.018655464	0.234736802	0.014644486	4
0.352191092	0.369801212	0.239580973	0.085470444	0.496	0.172690683	0.13680203	0.362858345	0.076491812	0.082190968	-0.093054538	4
0.385708431	0.411416862	0.26315603	0.129728922	0.485698186	0.218020491	0.069854216	0.459992449	0.031275294	0.066022727	-0.012444946	4
0.419726103	0.436454044	0.332	0.112727941	0.389634192	0.044639705	0.065909926	0.505023548	0.027441363	0.0945	0.003375824	4
0.397771689	0.426936073	0.25150685	0.121949772	0.494771689	0.19473516	0.081910959	0.459992449	0.031275294	0.066022727	-0.012444946	4
0.241965239	0.238965239	0.336013904	0.245062569	0.715027809	0.096006952	0.323285037	0.506182262	0.041673986	0.341394737	0.011368421	4
0.367451387	0.387623344	0.247725693	0.103451387	0.511080855	0.198747188	0.082742065	0.39843917	0.059928721	0.076268441	-0.063526744	4
0.239912945	0.236912945	0.336834822	0.248756699	0.716669644	0.096417411	0.340113851	0.506182262	0.041673986	0.341394737	0.011368421	4
0.351	0.318445245	0.265665294	0.093112598	0.769554755	0.314886372	0.217774803	0.508196721	0.017730404	0.235807692	0.015384615	4
0.45608552	0.486003366	0.291277442	0.086955557	0.587592595	0.085078788	0.301044443	0.517424091	0.045728628	0.305919368	0.070477695	4
0.367543143	0.344645908	0.268739458	0.096	0.77711561	0.30088439	0.205247697	0.504414063	0.014992013	0.218425857	0.009071772	4
0.454169431	0.460570903	0.320799264	0.049716388	0.370581941	0.07394107	0.002084716	0.645814377	0.019094531	0.02945	0.023133835	4
0.385433667	0.398403276	0.320201638	0.128082983	0.398718289	0.054604914	0.072151956	0.518345743	0.009199128	0.066519608	0.002326154	4
0.262368466	0.238368466	0.382112744	0.220225487	0.680812094	0.347481209	0.232150325	0.510576426	0.0221671	0.221568966	0.008055172	4
0.393939621	0.396127545	0.351187924	0.100424526	0.345781886	0.075812076	0.053515095	0.527873698	0.012268193	0.064713125	0.007761186	4
0.25727289	0.233636519	0.384818074	0.212909111	0.693999851	0.346545482	0.226545482	0.510576426	0.0221671	0.221568966	0.008055172	4
0.336266334	0.347379206	0.292987627	0.10014109	0.735253961	0.281746039	0.214209898	0.5047862	0.026136074	0.226076923	0.008659341	4
0.413324051	0.398699578	0.314727424	0.205272576	0.380798313	0.252685655	0.064187764	0.514961289	0.014778798	0.061735294	0.005607843	4
0.407535769	0.425049527	0.330508254	0.097104557	0.376016509	0.07094497	0.066022012	0.51164799	0.018370439	0.080586792	0.002853877	4
0.402521958	0.443725471	0.321982434	0.102017566	0.643690339	0.090203513	0.27619473	0.483293045	0.024488812	0.282891304	-0.020980237	4
0.259569681	0.23128484	0.404127129	0.135727393	0.663866755	0.343157712	0.152733509	0.533257698	0.025301069	0.166876629	0.039905924	4
0.37932793	0.391623026	0.316590191	0.15067207	0.409819618	0.042700852	0.076741791	0.517854328	0.009872028	0.067551719	0.002364873	4
0.467882123	0.461454457	0.353604482	0.039647346	0.220203606	0.091422308	0.030556259	0.645814377	0.019094531	0.02945	0.023133835	4
